Structure params after remove low params: 
[0.0, 0.7789537906646729, 0.7724076509475708, 0.7705948948860168, 0.7814483642578125, 0.0, 0.7839792966842651, 0.13654416799545288, 0.1355201154947281, 0.10973931103944778, 0.7758238911628723, 0.0, 0.7837724685668945, 0.7652686834335327, 0.7652547955513, 0.7773675918579102, 0.775867760181427, 0.11404256522655487, 0.49555450677871704, 0.7657749056816101, 0.0]
[0.0, 0.0, 0.0, 0.49823978543281555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12498661875724792, 0.75861656665802, 0.0, 0.0, 0.0, 0.7601184844970703, 0.7580077648162842, 0.0, 0.0, 0.7553180456161499, 0.4983132481575012, 0.0]
[0.0, 0.7685035467147827, 0.0, 0.7646012306213379, 0.7708519101142883, 0.0, 0.7738030552864075, 0.1159156784415245, 0.0, 0.0, 0.7680051326751709, 0.0, 0.7699686288833618, 0.7553958892822266, 0.7605478167533875, 0.7694398164749146, 0.742437481880188, 0.13356493413448334, 0.7551124691963196, 0.7611310482025146, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09782616794109344, 0.0, 0.0, 0.0, 0.0, 0.7365990877151489, 0.0, 0.0, 0.0, 0.734762966632843, 0.7367141842842102, 0.0]
[0.0, 0.7503325343132019, 0.0, 0.7613219022750854, 0.0, 0.0, 0.7537491321563721, 0.0, 0.10594476014375687, 0.11926254630088806, 0.7585062980651855, 0.0, 0.0, 0.0, 0.7599241137504578, 0.7579466700553894, 0.0, 0.10634606331586838, 0.7552002668380737, 0.7609196305274963, 0.0]
[0.9543816447257996, 0.49735239148139954, 0.49741631746292114, 0.770858645439148, 0.7818511128425598, 0.0, 0.7844353318214417, 0.0, 0.11830402165651321, 0.1069754883646965, 0.7758815884590149, 0.0, 0.783805251121521, 0.7656159996986389, 0.7655156850814819, 0.7776191830635071, 0.497560054063797, 0.12710297107696533, 0.7608008980751038, 0.7661584615707397, 0.0]
[0.0, 0.739553689956665, 0.0, 0.7493943572044373, 0.0, 0.0, 0.0, 0.10510354489088058, 0.09865649789571762, 0.0, 0.747033417224884, 0.0, 0.0, 0.0, 0.7478870153427124, 0.7466226816177368, 0.0, 0.13013198971748352, 0.7431110739707947, 0.7488322257995605, 0.0]
[0.0, 0.09950084239244461, 0.0, 0.11627844721078873, 0.10155528783798218, 0.134551003575325, 0.0, 0.0, 0.10976195335388184, 0.0, 0.1175151839852333, 0.11977048963308334, 0.13849811255931854, 0.0, 0.0, 0.0, 0.13227328658103943, 0.09638828039169312, 0.0, 0.0, 0.13784551620483398]
[0.0, 0.13075825572013855, 0.13186253607273102, 0.0988982766866684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11660733073949814, 0.07922324538230896, 0.13614846765995026, 0.0, 0.0, 0.10052648931741714, 0.1269628405570984, 0.0, 0.0]
[0.0, 0.0, 0.09515246748924255, 0.0, 0.0, 0.0, 0.1114489734172821, 0.11182717233896255, 0.7304610013961792, 0.0, 0.0, 0.0, 0.114559106528759, 0.0, 0.1312963366508484, 0.11165247857570648, 0.13595010340213776, 0.0, 0.0, 0.10738236457109451, 0.09664283692836761]
[0.0, 0.0, 0.0, 0.7324233055114746, 0.0, 0.0, 0.0, 0.0, 0.11761070787906647, 0.13380354642868042, 0.0, 0.0, 0.0, 0.0, 0.7367601990699768, 0.0, 0.0, 0.0, 0.7347054481506348, 0.4995836615562439, 0.0]
[0.9539881944656372, 0.7801236510276794, 0.7733914852142334, 0.49653446674346924, 0.49727916717529297, 0.9565468430519104, 0.7852499485015869, 0.0, 0.13835234940052032, 0.13180814683437347, 0.49652716517448425, 0.0, 0.784657895565033, 0.766229510307312, 0.7654640078544617, 0.7784671783447266, 0.7756851315498352, 0.0, 0.4954495429992676, 0.7662822008132935, 0.0]
[0.0, 0.7477866411209106, 0.0, 0.7537487149238586, 0.7473389506340027, 0.0, 0.7517548203468323, 0.0, 0.0, 0.0, 0.7527941465377808, 0.0, 0.0, 0.0, 0.7513289451599121, 0.7531318068504333, 0.0, 0.08711383491754532, 0.7461624145507812, 0.7524384260177612, 0.0]
[0.0, 0.7542853951454163, 0.0, 0.49805235862731934, 0.7550071477890015, 0.0, 0.7588407397270203, 0.1240776777267456, 0.0, 0.11453112959861755, 0.7578426599502563, 0.0, 0.7415059208869934, 0.0, 0.7546982765197754, 0.7583284378051758, 0.0, 0.11979306489229202, 0.7495433688163757, 0.7555496692657471, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1181202307343483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7297736406326294, 0.0, 0.0]
[0.0, 0.0, 0.0, 0.7318879961967468, 0.0, 0.0, 0.0, 0.09309051185846329, 0.13676263391971588, 0.0, 0.7229015827178955, 0.0, 0.0, 0.0, 0.7361149191856384, 0.0, 0.0, 0.0, 0.7343382239341736, 0.7362646460533142, 0.0]
[0.0, 0.7685793042182922, 0.0, 0.7646855115890503, 0.770937979221344, 0.0, 0.7739095091819763, 0.0, 0.11370420455932617, 0.0, 0.7679205536842346, 0.0, 0.7700043320655823, 0.4975587725639343, 0.7604952454566956, 0.7695795297622681, 0.0, 0.0, 0.7552110552787781, 0.761197030544281, 0.0]
[0.0, 0.13221439719200134, 0.0, 0.13845084607601166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1192871704697609, 0.09890460968017578, 0.11349474638700485, 0.0, 0.0, 0.12125473469495773, 0.10474629700183868, 0.1355922371149063, 0.0, 0.12432369589805603, 0.12220823764801025, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13051734864711761, 0.0, 0.11777190119028091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12631958723068237, 0.10971091687679291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7365788817405701, 0.0, 0.0, 0.0, 0.7348381876945496, 0.0, 0.0]
[0.5266885757446289, 0.5216489434242249, 0.5218343138694763, 0.525017499923706, 0.5227498412132263, 0.5276022553443909, 0.5234444737434387, 0.0, 0.1255316436290741, 0.0, 0.5254380702972412, 0.5262964367866516, 0.5225433707237244, 0.5225719213485718, 0.5243703722953796, 0.5250180959701538, 0.521216094493866, 0.13193750381469727, 0.5303125977516174, 0.5240562558174133, 0.0]
[0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
[0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]
